
==========Welcome to the Peg Solirtaire Simulator==========
              2026 AI 801 Section 001: Group 5

SHALL WE PLAY A GAME?
1. Simulate Peg Solitaire
2. Simulate Peg Duotaire
3. Run Test Bench
4. User Plays Peg Duotaire
5. Launch GUI
Your choice: Running Test Bench...
Select test type: 
1. Compare Performance of Search Algorithms
2. Compare Performance of Game Algorithms
3. Compare Performance of Dict and Bitmask Data Structures
4. Compare Performance of Different Direction Orders

depth_first_bfs on Triangle board
 140.73 ms    30,903 nodes |   10,846 goal |   31 cost |  10,876 actions | English ['East', 'North', 'South', 'West']
 142.62 ms    30,903 nodes |   10,846 goal |   31 cost |  10,876 actions | English ['East', 'North', 'West', 'South']
 136.23 ms    30,903 nodes |   10,846 goal |   31 cost |  10,876 actions | English ['East', 'South', 'North', 'West']
  13.01 ms     2,509 nodes |    1,093 goal |   31 cost |   1,123 actions | English ['East', 'South', 'West', 'North']
  12.30 ms     2,509 nodes |    1,093 goal |   31 cost |   1,123 actions | English ['East', 'West', 'North', 'South']
  12.41 ms     2,509 nodes |    1,093 goal |   31 cost |   1,123 actions | English ['East', 'West', 'South', 'North']
  12.53 ms     2,509 nodes |    1,093 goal |   31 cost |   1,123 actions | English ['West', 'North', 'South', 'East']
  12.51 ms     2,509 nodes |    1,093 goal |   31 cost |   1,123 actions | English ['West', 'North', 'East', 'South']
  18.47 ms     2,509 nodes |    1,093 goal |   31 cost |   1,123 actions | English ['West', 'South', 'North', 'East']
  12.54 ms     2,509 nodes |    1,093 goal |   31 cost |   1,123 actions | English ['West', 'South', 'East', 'North']
  12.45 ms     2,509 nodes |    1,093 goal |   31 cost |   1,123 actions | English ['West', 'East', 'North', 'South']
  12.25 ms     2,509 nodes |    1,093 goal |   31 cost |   1,123 actions | English ['West', 'East', 'South', 'North']

depth_first_bfs on French board
128239.74 ms 30,247,450 nodes |5,744,820 goal |   35 cost |5,744,854 actions | French ['North', 'South', 'East', 'West']
87603.98 ms 21,187,712 nodes |4,033,331 goal |   35 cost |4,033,365 actions | French ['North', 'South', 'West', 'East']
82435.04 ms 20,411,005 nodes |3,922,144 goal |   35 cost |3,922,178 actions | French ['North', 'East', 'South', 'West']
85856.51 ms 21,034,125 nodes |4,020,482 goal |   35 cost |4,020,516 actions | French ['North', 'East', 'West', 'South']
132894.30 ms 32,247,012 nodes |6,092,249 goal |   35 cost |6,092,283 actions | French ['North', 'West', 'South', 'East']
120767.23 ms 29,286,772 nodes |5,556,817 goal |   35 cost |5,556,851 actions | French ['North', 'West', 'East', 'South']
82234.08 ms 20,164,374 nodes |3,874,932 goal |   35 cost |3,874,966 actions | French ['South', 'North', 'East', 'West']
122048.75 ms 28,940,968 nodes |5,493,716 goal |   35 cost |5,493,750 actions | French ['South', 'North', 'West', 'East']
87038.47 ms 21,134,612 nodes |4,018,055 goal |   35 cost |4,018,089 actions | French ['South', 'East', 'North', 'West']
79564.81 ms 19,381,114 nodes |3,687,653 goal |   35 cost |3,687,687 actions | French ['South', 'East', 'West', 'North']
91445.05 ms 22,390,536 nodes |4,238,774 goal |   35 cost |4,238,808 actions | French ['South', 'West', 'North', 'East']
85782.73 ms 20,746,663 nodes |3,958,655 goal |   35 cost |3,958,689 actions | French ['South', 'West', 'East', 'North']
92746.93 ms 22,649,110 nodes |4,347,295 goal |   35 cost |4,347,329 actions | French ['East', 'North', 'South', 'West']
80518.52 ms 19,663,674 nodes |3,759,885 goal |   35 cost |3,759,919 actions | French ['East', 'North', 'West', 'South']
122882.37 ms 29,722,619 nodes |5,620,120 goal |   35 cost |5,620,154 actions | French ['East', 'South', 'North', 'West']
79168.55 ms 19,326,257 nodes |3,682,335 goal |   35 cost |3,682,369 actions | French ['East', 'South', 'West', 'North']
99605.90 ms 24,212,498 nodes |4,654,907 goal |   35 cost |4,654,941 actions | French ['East', 'West', 'North', 'South']
85155.94 ms 20,743,783 nodes |3,958,059 goal |   35 cost |3,958,093 actions | French ['East', 'West', 'South', 'North']
98009.29 ms 23,653,148 nodes |4,538,956 goal |   35 cost |4,538,990 actions | French ['West', 'North', 'South', 'East']
106551.95 ms 26,172,628 nodes |4,952,939 goal |   35 cost |4,952,973 actions | French ['West', 'North', 'East', 'South']
86013.04 ms 20,828,048 nodes |3,968,477 goal |   35 cost |3,968,511 actions | French ['West', 'South', 'North', 'East']
98970.16 ms 23,518,816 nodes |4,529,263 goal |   35 cost |4,529,297 actions | French ['West', 'South', 'East', 'North']
86432.39 ms 21,251,817 nodes |4,045,964 goal |   35 cost |4,045,998 actions | French ['West', 'East', 'North', 'South']
123897.69 ms 29,673,544 nodes |5,602,814 goal |   35 cost |5,602,848 actions | French ['West', 'East', 'South', 'North']
